row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class
703,25/02/2023,Grocery,true,3053552579179,4363.22,0.00,301601.74,Important
704,25/02/2023,Outdoors,false,3172076513291,0.00,970.28,302572.02,Non-Essential
705,25/02/2023,Shoes,false,3958354778019,0.00,1537.88,304109.90,Non-Essential
706,25/02/2023,Outdoors,false,3360417585248,0.00,2384.83,306494.73,Essential
707,25/02/2023,Clothing,true,3341086888338,4542.90,0.00,301951.83,Non-Essential
708,25/02/2023,Games,true,3978146109543,897.86,0.00,301053.97,Important
709,25/02/2023,Sports,false,3790352258024,0.00,2875.36,303929.33,Essential
710,26/02/2023,Industrial,false,3033428108196,0.00,2566.84,306496.17,Essential
711,26/02/2023,Automotive,true,3310499263388,2915.88,0.00,303580.29,Important
712,26/02/2023,Clothing,true,3295443142687,4052.32,0.00,299527.97,Essential
713,26/02/2023,Garden,true,3449432490602,1903.16,0.00,297624.81,Non-important
714,26/02/2023,Outdoors,true,3377848437485,212.60,0.00,297412.21,Non-important
715,26/02/2023,Home,false,3325548417873,0.00,276.79,297689.00,Important
716,26/02/2023,Shoes,false,3672887032701,0.00,1895.92,299584.92,Non-important
717,26/02/2023,Sports,true,3058481157330,1782.11,0.00,297802.81,Essential
718,26/02/2023,Shoes,false,3049270925950,0.00,372.18,298174.99,Non-Essential
719,27/02/2023,Garden,false,3879818548104,0.00,2917.59,301092.58,Non-Essential
720,27/02/2023,Electronics,false,3983478901769,0.00,1006.83,302099.41,Non-important
721,27/02/2023,Industrial,false,3079277221713,0.00,1222.48,303321.89,Essential
722,27/02/2023,Kids,true,3148048366544,254.38,0.00,303067.51,Non-important
723,27/02/2023,Electronics,true,3539635214536,4584.37,0.00,298483.14,Important
724,27/02/2023,Jewelry,false,3561756416521,0.00,852.06,299335.20,Non-Essential
725,27/02/2023,Shoes,true,3974011479098,1343.45,0.00,297991.75,Essential
726,27/02/2023,Outdoors,true,3778040535884,2845.00,0.00,295146.75,Essential
727,28/02/2023,Tools,true,3961959467767,910.37,0.00,294236.38,Essential
728,28/02/2023,Movies,false,3741033600699,0.00,1769.80,296006.18,Important
729,28/02/2023,Toys,false,3383190526651,0.00,1922.97,297929.15,Non-important
730,28/02/2023,Automotive,true,3021455023542,4304.73,0.00,293624.42,Non-Essential
731,28/02/2023,Clothing,true,3772484755344,161.84,0.00,293462.58,Important
732,28/02/2023,Clothing,true,3033236152999,2945.76,0.00,290516.82,Non-important
733,28/02/2023,Baby,false,3505563419391,0.00,528.63,291045.45,Essential
734,28/02/2023,Industrial,false,3485567677254,0.00,440.44,291485.89,Non-important
735,28/02/2023,Music,true,3858245715508,3035.34,0.00,288450.55,Non-Essential
736,28/02/2023,Music,false,3789076915913,0.00,2156.12,290606.67,Non-important
737,28/02/2023,Home,false,3222143383344,0.00,1228.33,291835.00,Essential
738,01/03/2023,Electronics,false,3679864632801,0.00,864.90,292699.90,Essential
739,01/03/2023,Sports,false,3211901386274,0.00,1987.66,294687.56,Non-Essential
740,01/03/2023,Sports,false,3567778362764,0.00,1039.40,295726.96,Important
741,01/03/2023,Outdoors,true,3853442521525,4522.83,0.00,291204.13,Essential
742,01/03/2023,Electronics,false,3766499422001,0.00,1551.92,292756.05,Essential
743,01/03/2023,Toys,false,3147094482524,0.00,1310.75,294066.80,Non-important
744,01/03/2023,Electronics,true,3359530457554,2754.76,0.00,291312.04,Non-Essential
745,01/03/2023,Clothing,false,3602073932431,0.00,2435.59,293747.63,Essential
746,01/03/2023,Electronics,true,3841152699107,3852.99,0.00,289894.64,Non-important
747,01/03/2023,Computers,false,3116448384107,0.00,754.04,290648.68,Non-Essential
748,01/03/2023,Books,true,3884228255070,1591.88,0.00,289056.80,Non-important
749,01/03/2023,Movies,true,3162096354322,2145.59,0.00,286911.21,Non-important
750,01/03/2023,Home,false,3410305819437,0.00,762.58,287673.79,Non-important
751,01/03/2023,Games,false,3494988533831,0.00,1608.98,289282.77,Essential
752,01/03/2023,Shoes,false,3237284383711,0.00,1815.69,291098.46,Non-Essential
753,01/03/2023,Music,true,3941930172187,1193.93,0.00,289904.53,Non-important
754,01/03/2023,Outdoors,false,3685112756120,0.00,2258.31,292162.84,Non-important
755,01/03/2023,Computers,false,3599439816817,0.00,1585.90,293748.74,Essential
756,01/03/2023,Home,true,3878165134810,11.30,0.00,293737.44,Non-Essential
757,02/03/2023,Garden,true,3562105237092,4123.86,0.00,289613.58,Non-important
758,02/03/2023,Games,true,3567768069784,3486.13,0.00,286127.45,Important
759,02/03/2023,Books,true,3970956082592,4545.93,0.00,281581.52,Non-Essential
760,02/03/2023,Tools,false,3497235655679,0.00,779.86,282361.38,Non-Essential
761,02/03/2023,Health,true,3547488543115,3070.41,0.00,279290.97,Essential
762,02/03/2023,Tools,true,3968479731390,3477.57,0.00,275813.40,Non-important
763,02/03/2023,Toys,false,3786022983646,0.00,380.19,276193.59,Important
764,02/03/2023,Clothing,true,3403683101553,4998.87,0.00,271194.72,Essential
765,02/03/2023,Beauty,false,3443478601804,0.00,82.48,271277.20,Non-Essential
766,02/03/2023,Toys,false,3000845429553,0.00,925.27,272202.47,Essential
767,02/03/2023,Grocery,false,3955968485508,0.00,655.39,272857.86,Essential
768,02/03/2023,Garden,true,3960300787968,104.94,0.00,272752.92,Non-important
769,02/03/2023,Baby,false,3291910870604,0.00,2524.42,275277.34,Important
770,02/03/2023,Computers,true,3487491524071,4098.81,0.00,271178.53,Non-Essential
771,02/03/2023,Jewelry,true,3740048261446,2116.88,0.00,269061.65,Non-important
772,03/03/2023,Outdoors,false,3347049841352,0.00,139.21,269200.86,Non-Essential
773,03/03/2023,Jewelry,false,3565170068585,0.00,1151.81,270352.67,Non-important
774,03/03/2023,Kids,true,3320933637632,3800.71,0.00,266551.96,Essential
775,03/03/2023,Movies,false,3114420536103,0.00,966.97,267518.93,Important
776,03/03/2023,Grocery,false,3713203361135,0.00,2667.20,270186.13,Non-important
777,04/03/2023,Movies,false,3662786601089,0.00,994.86,271180.99,Non-Essential
778,04/03/2023,Beauty,true,3135363847969,3407.26,0.00,267773.73,Essential
779,04/03/2023,Baby,true,3825404345730,4483.03,0.00,263290.70,Non-Essential
780,04/03/2023,Sports,true,3666597906875,4724.15,0.00,258566.55,Important
781,04/03/2023,Garden,true,3734510472850,973.23,0.00,257593.32,Non-Essential
782,04/03/2023,Garden,true,3578419273953,2958.94,0.00,254634.38,Essential
783,04/03/2023,Automotive,false,3829095665792,0.00,1411.05,256045.43,Essential
784,04/03/2023,Jewelry,false,3644684611185,0.00,1382.99,257428.42,Essential
785,04/03/2023,Computers,true,3112686097967,1212.20,0.00,256216.22,Essential
786,04/03/2023,Baby,false,3620291919056,0.00,751.86,256968.08,Essential
787,04/03/2023,Movies,true,3779637154403,1923.02,0.00,255045.06,Important
788,04/03/2023,Baby,false,3315061397576,0.00,2121.36,257166.42,Important
789,05/03/2023,Baby,true,3192916161069,700.58,0.00,256465.84,Essential
790,05/03/2023,Clothing,false,3883649006335,0.00,2534.39,259000.23,Non-Essential
791,05/03/2023,Tools,false,3703236616471,0.00,1915.03,260915.26,Essential
792,05/03/2023,Games,true,3165430443191,3428.08,0.00,257487.18,Essential
793,05/03/2023,Garden,false,3394865854244,0.00,1823.09,259310.27,Essential
794,05/03/2023,Beauty,false,3439722750206,0.00,1667.64,260977.91,Non-Essential
795,05/03/2023,Kids,true,3959924733198,1995.56,0.00,258982.35,Essential
796,05/03/2023,Kids,false,3415637678660,0.00,455.13,259437.48,Non-Essential
797,05/03/2023,Electronics,true,3962890531503,519.58,0.00,258917.90,Important
798,05/03/2023,Sports,false,3870781277827,0.00,2635.03,261552.93,Essential
799,05/03/2023,Garden,false,3450974394521,0.00,2738.66,264291.59,Non-important
800,05/03/2023,Jewelry,true,3497526924819,307.05,0.00,263984.54,Important
801,06/03/2023,Clothing,false,3361544335106,0.00,2618.19,266602.73,Non-Essential
802,06/03/2023,Kids,true,3144322641724,1329.27,0.00,265273.46,Non-important
803,06/03/2023,Outdoors,false,3615449563323,0.00,630.47,265903.93,Essential
804,06/03/2023,Kids,true,3237831981293,1421.33,0.00,264482.60,Important
805,06/03/2023,Baby,false,3182607865345,0.00,1309.59,265792.19,Non-Essential
806,06/03/2023,Computers,false,3996850630089,0.00,1951.13,267743.32,Non-important
807,06/03/2023,Automotive,false,3680110587952,0.00,2230.68,269974.00,Important
808,06/03/2023,Books,true,3127528583549,37.38,0.00,269936.62,Non-Essential
809,06/03/2023,Jewelry,false,3804271092034,0.00,1763.24,271699.86,Non-important
810,06/03/2023,Music,true,3732208323678,403.30,0.00,271296.56,Non-Essential
811,06/03/2023,Movies,true,3173718411617,2492.84,0.00,268803.72,Essential
812,06/03/2023,Books,true,3941380895966,2421.70,0.00,266382.02,Important
813,06/03/2023,Movies,true,3067302213393,1046.20,0.00,265335.82,Essential
814,07/03/2023,Clothing,true,3981659027898,3519.42,0.00,261816.40,Essential
815,07/03/2023,Clothing,false,3164437984659,0.00,1739.94,263556.34,Essential
816,07/03/2023,Beauty,false,3774472361210,0.00,2135.69,265692.03,Important
817,07/03/2023,Electronics,true,3628274484146,472.07,0.00,265219.96,Important
818,07/03/2023,Baby,false,3166799049867,0.00,791.05,266011.01,Essential
819,07/03/2023,Automotive,true,3034979700260,14.34,0.00,265996.67,Essential
820,07/03/2023,Electronics,true,3400948356641,2625.51,0.00,263371.16,Non-important
821,08/03/2023,Jewelry,true,3792390034659,371.93,0.00,262999.23,Non-important
822,08/03/2023,Music,false,3854159533074,0.00,1537.40,264536.63,Important
823,08/03/2023,Movies,false,3729782890604,0.00,442.77,264979.40,Non-Essential
824,08/03/2023,Electronics,true,3866774443618,4257.32,0.00,260722.08,Essential
825,08/03/2023,Music,true,3822084481234,2607.95,0.00,258114.13,Important
826,08/03/2023,Movies,true,3553075680024,660.61,0.00,257453.52,Non-important
827,08/03/2023,Sports,true,3666386228473,4917.58,0.00,252535.94,Non-Essential
828,08/03/2023,Computers,true,3849772341702,3253.44,0.00,249282.50,Non-important
829,08/03/2023,Clothing,true,3939035326800,1486.63,0.00,247795.87,Non-Essential
830,08/03/2023,Home,true,3732718073388,251.72,0.00,247544.15,Non-important
831,08/03/2023,Jewelry,true,3039297968835,1330.75,0.00,246213.40,Important
832,08/03/2023,Clothing,true,3588290943273,1863.42,0.00,244349.98,Important
833,08/03/2023,Baby,true,3966050759879,898.79,0.00,243451.19,Important
834,09/03/2023,Books,true,3748242028494,2246.62,0.00,241204.57,Non-important
835,09/03/2023,Industrial,false,3635664867636,0.00,2521.25,243725.82,Non-important
836,09/03/2023,Sports,true,3126869884529,3348.11,0.00,240377.71,Non-important
837,09/03/2023,Kids,true,3533780634655,2939.42,0.00,237438.29,Non-important
838,09/03/2023,Movies,true,3263668866545,4967.46,0.00,232470.83,Important
839,09/03/2023,Music,false,3666723433394,0.00,507.66,232978.49,Non-important
840,09/03/2023,Automotive,true,3782257854237,4944.97,0.00,228033.52,Important
841,09/03/2023,Computers,false,3018907416014,0.00,2029.38,230062.90,Essential
842,09/03/2023,Sports,false,3703928364404,0.00,60.64,230123.54,Essential
843,09/03/2023,Sports,false,3288475780044,0.00,2296.44,232419.98,Non-Essential
844,09/03/2023,Health,false,3852052239425,0.00,852.45,233272.43,Essential
845,09/03/2023,Outdoors,true,3926755406984,3224.13,0.00,230048.30,Important
846,10/03/2023,Shoes,true,3482777402898,3681.59,0.00,226366.71,Non-Essential
847,10/03/2023,Outdoors,true,3895597441310,3302.07,0.00,223064.64,Non-Essential
848,10/03/2023,Clothing,true,3922147501597,3775.01,0.00,219289.63,Important
849,10/03/2023,Electronics,true,3194325137945,2641.89,0.00,216647.74,Non-important
850,10/03/2023,Books,false,3350865945856,0.00,2603.95,219251.69,Essential
851,10/03/2023,Kids,true,3531086726068,312.47,0.00,218939.22,Essential
852,10/03/2023,Industrial,true,3876134523059,4868.28,0.00,214070.94,Important
853,10/03/2023,Movies,false,3205170733737,0.00,1387.63,215458.57,Important
854,10/03/2023,Music,true,3095564736991,1510.02,0.00,213948.55,Important
855,10/03/2023,Garden,true,3432380578895,3676.69,0.00,210271.86,Non-important
856,10/03/2023,Outdoors,true,3902267519280,3984.62,0.00,206287.24,Essential
857,10/03/2023,Tools,true,3539469607217,4807.22,0.00,201480.02,Non-important
858,11/03/2023,Health,false,3603194593724,0.00,1213.77,202693.79,Essential
859,11/03/2023,Tools,false,3734790694237,0.00,2104.36,204798.15,Essential
860,11/03/2023,Toys,true,3875473612769,4710.22,0.00,200087.93,Important
861,11/03/2023,Computers,false,3731343401375,0.00,1410.25,201498.18,Important
862,11/03/2023,Computers,true,3830251037185,3146.39,0.00,198351.79,Non-Essential
863,11/03/2023,Baby,false,3714363416916,0.00,1581.27,199933.06,Non-important
864,11/03/2023,Toys,true,3642138346399,2265.05,0.00,197668.01,Non-Essential
865,11/03/2023,Home,false,3365971415584,0.00,553.86,198221.87,Essential
866,11/03/2023,Home,false,3859245582171,0.00,2752.66,200974.53,Non-Essential
867,11/03/2023,Outdoors,true,3310875456136,684.62,0.00,200289.91,Non-Essential
868,12/03/2023,Sports,false,3501086799694,0.00,771.43,201061.34,Non-important
869,12/03/2023,Sports,false,3116982859489,0.00,2904.31,203965.65,Essential
870,12/03/2023,Home,false,3854040110135,0.00,2919.91,206885.56,Non-important
871,12/03/2023,Outdoors,false,3283405691105,0.00,2717.15,209602.71,Non-Essential
872,12/03/2023,Jewelry,false,3467963732662,0.00,607.82,210210.53,Important
873,12/03/2023,Baby,true,3288926229399,4728.77,0.00,205481.76,Important
874,12/03/2023,Industrial,false,3346242485642,0.00,470.78,205952.54,Non-important
875,12/03/2023,Beauty,true,3361391961599,3547.03,0.00,202405.51,Important
876,12/03/2023,Tools,true,3866987284968,2554.27,0.00,199851.24,Important
877,12/03/2023,Sports,true,3708196075615,2824.77,0.00,197026.47,Non-Essential
878,12/03/2023,Movies,false,3290723455665,0.00,1344.49,198370.96,Non-Essential
879,12/03/2023,Games,false,3080182955133,0.00,1993.05,200364.01,Non-important
880,12/03/2023,Books,false,3495307169840,0.00,1625.22,201989.23,Non-important
881,12/03/2023,Home,false,3991397205811,0.00,1288.11,203277.34,Non-important
882,12/03/2023,Kids,false,3866182214967,0.00,2250.88,205528.22,Non-important
883,12/03/2023,Grocery,false,3081827805394,0.00,1184.91,206713.13,Essential
884,12/03/2023,Shoes,false,3479967073470,0.00,466.83,207179.96,Essential
885,13/03/2023,Baby,true,3359507752855,1798.11,0.00,205381.85,Important
886,13/03/2023,Garden,false,3103176517261,0.00,864.13,206245.98,Non-Essential
887,13/03/2023,Music,true,3596639804754,1325.23,0.00,204920.75,Essential
888,13/03/2023,Movies,false,3046919516936,0.00,1684.25,206605.00,Important
889,13/03/2023,Outdoors,false,3612857163341,0.00,1674.74,208279.74,Non-Essential
890,13/03/2023,Music,false,3321280517528,0.00,328.23,208607.97,Non-Essential
891,13/03/2023,Health,true,3012915069946,988.65,0.00,207619.32,Essential
892,13/03/2023,Music,false,3144770097020,0.00,1277.23,208896.55,Essential
893,13/03/2023,Jewelry,true,3766600020636,1398.74,0.00,207497.81,Non-Essential
894,13/03/2023,Toys,false,3696566651162,0.00,658.01,208155.82,Essential
895,14/03/2023,Computers,false,3283886174770,0.00,760.27,208916.09,Essential
896,14/03/2023,Outdoors,false,3434188854208,0.00,2174.26,211090.35,Non-Essential
897,14/03/2023,Garden,true,3913058548701,2119.28,0.00,208971.07,Important
898,14/03/2023,Beauty,false,3483839959410,0.00,1061.08,210032.15,Important
899,14/03/2023,Industrial,false,3015008277230,0.00,1607.74,211639.89,Non-important
900,14/03/2023,Movies,true,3359409396777,990.33,0.00,210649.56,Important
901,14/03/2023,Computers,false,3546239117425,0.00,2986.43,213635.99,Essential
902,14/03/2023,Beauty,false,3098547066332,0.00,453.30,214089.29,Essential
903,14/03/2023,Books,false,3209832214428,0.00,229.89,214319.18,Non-Essential
904,14/03/2023,Electronics,true,3215882021889,718.13,0.00,213601.05,Important
905,14/03/2023,Clothing,true,3258086561798,4731.24,0.00,208869.81,Non-Essential
906,14/03/2023,Garden,true,3947677176233,1630.87,0.00,207238.94,Important
907,15/03/2023,Games,false,3162607810364,0.00,850.26,208089.20,Non-Essential
908,15/03/2023,Computers,false,3884937239299,0.00,2029.45,210118.65,Important
909,15/03/2023,Beauty,false,3037972636194,0.00,1299.25,211417.90,Non-Essential
910,15/03/2023,Clothing,false,3007035703316,0.00,2118.93,213536.83,Essential
911,15/03/2023,Grocery,false,3786761384166,0.00,2234.58,215771.41,Non-Essential
912,15/03/2023,Electronics,false,3745050674806,0.00,2754.83,218526.24,Non-important
913,15/03/2023,Outdoors,true,3941544397424,3648.87,0.00,214877.37,Essential
914,15/03/2023,Industrial,true,3145883973205,35.35,0.00,214842.02,Non-Essential
915,15/03/2023,Outdoors,true,3539751217997,4920.22,0.00,209921.80,Essential
916,15/03/2023,Games,true,3402359438329,3273.28,0.00,206648.52,Non-important
917,15/03/2023,Movies,false,3238185323130,0.00,1792.82,208441.34,Important
918,15/03/2023,Jewelry,false,3716833980221,0.00,1060.20,209501.54,Non-important
919,15/03/2023,Baby,false,3882086389785,0.00,1266.02,210767.56,Non-Essential
920,15/03/2023,Beauty,true,3804308652905,3074.28,0.00,207693.28,Essential
921,15/03/2023,Movies,true,3894754244863,425.39,0.00,207267.89,Essential
922,16/03/2023,Music,false,3138356601637,0.00,2164.58,209432.47,Important
923,16/03/2023,Music,true,3123793910071,317.00,0.00,209115.47,Non-Essential
924,16/03/2023,Beauty,true,3439686725908,1240.80,0.00,207874.67,Important
925,16/03/2023,Computers,false,3097384775710,0.00,1208.57,209083.24,Non-Essential
926,16/03/2023,Shoes,true,3369505028196,511.83,0.00,208571.41,Non-Essential
927,16/03/2023,Clothing,false,3877339377527,0.00,1820.51,210391.92,Non-Essential
928,16/03/2023,Home,true,3972988360027,1778.94,0.00,208612.98,Non-important
929,16/03/2023,Garden,false,3378026058921,0.00,756.09,209369.07,Essential
930,16/03/2023,Movies,false,3877498255603,0.00,1083.67,210452.74,Non-important
931,16/03/2023,Garden,false,3430497796632,0.00,2541.40,212994.14,Essential
932,16/03/2023,Clothing,true,3290151222297,3254.83,0.00,209739.31,Non-important
933,16/03/2023,Beauty,false,3597742001397,0.00,678.64,210417.95,Non-important
934,16/03/2023,Clothing,false,3937564130816,0.00,114.21,210532.16,Essential
935,17/03/2023,Industrial,true,3690535152963,2469.57,0.00,208062.59,Important
936,17/03/2023,Toys,true,3161891839593,734.92,0.00,207327.67,Essential
937,17/03/2023,Shoes,false,3375682946527,0.00,2998.44,210326.11,Important
938,17/03/2023,Clothing,true,3162503215679,4600.40,0.00,205725.71,Non-important
939,17/03/2023,Automotive,false,3426469011652,0.00,1218.06,206943.77,Essential
940,17/03/2023,Sports,false,3962133753555,0.00,352.18,207295.95,Essential
941,17/03/2023,Computers,false,3271172629641,0.00,1293.10,208589.05,Important
942,17/03/2023,Grocery,true,3789520088789,2078.22,0.00,206510.83,Essential
943,17/03/2023,Industrial,true,3016184956424,1859.47,0.00,204651.36,Important
944,17/03/2023,Home,false,3347915119164,0.00,46.33,204697.69,Essential
945,17/03/2023,Grocery,false,3456216648231,0.00,517.13,205214.82,Essential
946,17/03/2023,Movies,true,3141616005740,3867.86,0.00,201346.96,Important
947,17/03/2023,Grocery,true,3698002659074,1789.02,0.00,199557.94,Non-Essential
948,18/03/2023,Tools,true,3382256405484,453.30,0.00,199104.64,Non-Essential
949,18/03/2023,Sports,true,3800811369251,4967.93,0.00,194136.71,Important
950,18/03/2023,Music,true,3518322389610,4939.17,0.00,189197.54,Non-important
951,18/03/2023,Sports,true,3933371239057,575.78,0.00,188621.76,Essential
952,18/03/2023,Garden,false,3929371034180,0.00,1259.42,189881.18,Non-Essential
953,18/03/2023,Baby,true,3692548797402,3418.94,0.00,186462.24,Non-Essential
954,18/03/2023,Industrial,false,3262805626516,0.00,2455.99,188918.23,Essential
955,18/03/2023,Grocery,false,3818146785456,0.00,186.02,189104.25,Essential
956,18/03/2023,Outdoors,true,3156919474740,2776.08,0.00,186328.17,Non-Essential
957,19/03/2023,Computers,true,3799846145397,4545.44,0.00,181782.73,Important
958,19/03/2023,Tools,true,3588198883443,3752.22,0.00,178030.51,Non-important
959,19/03/2023,Electronics,true,3799828363529,436.08,0.00,177594.43,Essential
960,19/03/2023,Movies,true,3463573982589,1827.58,0.00,175766.85,Important
961,19/03/2023,Music,true,3163855961560,599.33,0.00,175167.52,Important
962,19/03/2023,Industrial,false,3949895684013,0.00,352.88,175520.40,Non-important
963,19/03/2023,Beauty,true,3553508894703,1959.16,0.00,173561.24,Non-important
964,19/03/2023,Garden,true,3599639528149,3345.65,0.00,170215.59,Non-Essential
965,19/03/2023,Games,false,3097308327561,0.00,401.13,170616.72,Essential
966,19/03/2023,Shoes,false,3972315380576,0.00,1509.81,172126.53,Essential
967,20/03/2023,Automotive,true,3191907865640,919.98,0.00,171206.55,Important
968,20/03/2023,Garden,true,3769584057583,2542.09,0.00,168664.46,Essential
969,20/03/2023,Industrial,true,3035526354726,674.44,0.00,167990.02,Non-Essential
970,20/03/2023,Clothing,false,3741031029235,0.00,2817.02,170807.04,Essential
971,20/03/2023,Tools,true,3283996937853,3400.82,0.00,167406.22,Non-important
972,20/03/2023,Sports,false,3074135010145,0.00,782.28,168188.50,Essential
973,20/03/2023,Computers,true,3924385728588,4314.45,0.00,163874.05,Non-important
974,20/03/2023,Baby,false,3709590856815,0.00,681.18,164555.23,Important
975,20/03/2023,Movies,true,3814815195908,314.98,0.00,164240.25,Important
976,21/03/2023,Garden,true,3929780377864,3938.92,0.00,160301.33,Important
977,21/03/2023,Outdoors,true,3454684326322,80.02,0.00,160221.31,Important
978,21/03/2023,Jewelry,true,3668703632825,72.37,0.00,160148.94,Non-Essential
979,21/03/2023,Home,false,3989075622685,0.00,1359.77,161508.71,Non-Essential
980,21/03/2023,Shoes,false,3505154417995,0.00,936.07,162444.78,Important
981,21/03/2023,Baby,true,3549638164346,3019.36,0.00,159425.42,Non-important
982,21/03/2023,Beauty,false,3580645180027,0.00,1973.50,161398.92,Non-Essential
983,21/03/2023,Shoes,true,3766194337092,265.65,0.00,161133.27,Non-Essential
984,21/03/2023,Health,true,3696810935975,2228.92,0.00,158904.35,Non-Essential
985,21/03/2023,Jewelry,true,3710812376008,4826.19,0.00,154078.16,Important
986,21/03/2023,Automotive,false,3467732807010,0.00,2704.12,156782.28,Important
987,22/03/2023,Computers,false,3719122782165,0.00,691.80,157474.08,Non-Essential
988,22/03/2023,Sports,true,3421544600041,1741.96,0.00,155732.12,Essential
989,22/03/2023,Automotive,true,3548791280175,503.49,0.00,155228.63,Non-Essential
990,22/03/2023,Industrial,true,3417559917694,4215.69,0.00,151012.94,Non-important
991,22/03/2023,Outdoors,false,3398663527189,0.00,2885.52,153898.46,Non-important
992,22/03/2023,Toys,false,3869203488018,0.00,1862.16,155760.62,Important
993,22/03/2023,Computers,true,3040534236401,4132.40,0.00,151628.22,Essential
994,22/03/2023,Tools,true,3271612637800,3954.77,0.00,147673.45,Important
995,22/03/2023,Computers,false,3353225381794,0.00,2387.06,150060.51,Non-important
996,22/03/2023,Automotive,false,3939763908695,0.00,1543.38,151603.89,Essential
997,22/03/2023,Industrial,false,3531752310735,0.00,2712.97,154316.86,Non-Essential
998,22/03/2023,Beauty,true,3884303237766,4344.67,0.00,149972.19,Essential
999,22/03/2023,Health,true,3461989086280,1280.50,0.00,148691.69,Non-Essential
1000,22/03/2023,Outdoors,false,3454836974048,0.00,2969.34,151661.03,Non-important
