row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class
699,25/02/2023,Shoes,false,1679985373809,0.00,3357.42,402891.34,Essential
700,26/02/2023,Computers,true,1641065125595,3098.96,0.00,399792.38,Essential
701,26/02/2023,Games,true,1837433516245,162.87,0.00,399629.51,Essential
702,26/02/2023,Grocery,false,1587590581415,0.00,2739.69,402369.20,Non-important
703,26/02/2023,Toys,false,1908356641853,0.00,4954.95,407324.15,Essential
704,26/02/2023,Beauty,false,1030471886384,0.00,2099.52,409423.67,Non-Essential
705,26/02/2023,Clothing,true,1814734043929,2725.26,0.00,406698.41,Non-important
706,26/02/2023,Computers,true,1336717025227,3004.58,0.00,403693.83,Essential
707,26/02/2023,Sports,true,1827187672760,1159.65,0.00,402534.18,Essential
708,26/02/2023,Toys,true,1550879140589,3017.86,0.00,399516.32,Important
709,26/02/2023,Outdoors,false,1594840678111,0.00,425.17,399941.49,Important
710,26/02/2023,Outdoors,false,1848811936632,0.00,2619.02,402560.51,Essential
711,27/02/2023,Baby,false,1832386593212,0.00,2581.31,405141.82,Essential
712,27/02/2023,Computers,false,1727711748540,0.00,4864.05,410005.87,Essential
713,27/02/2023,Movies,true,1490001949963,3902.15,0.00,406103.72,Important
714,27/02/2023,Computers,false,1334379384972,0.00,38.83,406142.55,Non-important
715,27/02/2023,Electronics,true,1958671454539,3336.53,0.00,402806.02,Important
716,27/02/2023,Shoes,false,1276452897805,0.00,3664.36,406470.38,Non-Essential
717,27/02/2023,Beauty,true,1559236842210,1511.34,0.00,404959.04,Essential
718,27/02/2023,Outdoors,true,1872751505215,756.75,0.00,404202.29,Important
719,27/02/2023,Electronics,true,1207039945648,2914.47,0.00,401287.82,Non-important
720,28/02/2023,Garden,false,1590661665921,0.00,2348.50,403636.32,Non-Essential
721,28/02/2023,Garden,true,1937224174141,2481.34,0.00,401154.98,Non-Essential
722,28/02/2023,Shoes,false,1576070738745,0.00,705.74,401860.72,Non-important
723,28/02/2023,Games,true,1591572377362,1259.71,0.00,400601.01,Non-important
724,28/02/2023,Toys,false,1567025922386,0.00,201.41,400802.42,Essential
725,28/02/2023,Kids,false,1481244698715,0.00,1326.69,402129.11,Essential
726,28/02/2023,Health,true,1813078180016,4974.68,0.00,397154.43,Essential
727,28/02/2023,Home,true,1596430510340,1483.95,0.00,395670.48,Non-important
728,28/02/2023,Baby,true,1740122438662,1997.61,0.00,393672.87,Essential
729,28/02/2023,Garden,true,1878234568492,4938.04,0.00,388734.83,Essential
730,28/02/2023,Books,false,1366595177417,0.00,3278.28,392013.11,Important
731,28/02/2023,Grocery,true,1644907509788,1977.24,0.00,390035.87,Important
732,28/02/2023,Sports,false,1448090155322,0.00,3549.39,393585.26,Essential
733,28/02/2023,Computers,false,1776454331109,0.00,4657.45,398242.71,Non-Essential
734,28/02/2023,Outdoors,true,1106721389665,1675.19,0.00,396567.52,Non-Essential
735,01/03/2023,Electronics,true,1374047419010,3165.96,0.00,393401.56,Non-Essential
736,01/03/2023,Shoes,true,1112027218327,3881.72,0.00,389519.84,Essential
737,01/03/2023,Music,false,1229239114358,0.00,1143.87,390663.71,Non-Essential
738,01/03/2023,Tools,true,1094065001498,3222.19,0.00,387441.52,Essential
739,01/03/2023,Movies,true,1777620874711,2250.91,0.00,385190.61,Essential
740,01/03/2023,Clothing,true,1212421833235,4645.96,0.00,380544.65,Important
741,01/03/2023,Industrial,true,1127218850059,1673.43,0.00,378871.22,Essential
742,01/03/2023,Outdoors,true,1005705052080,4798.94,0.00,374072.28,Important
743,01/03/2023,Automotive,true,1004057633645,2324.35,0.00,371747.93,Important
744,01/03/2023,Clothing,false,1939610701463,0.00,647.20,372395.13,Non-Essential
745,01/03/2023,Automotive,false,1166180413858,0.00,922.25,373317.38,Non-Essential
746,01/03/2023,Sports,false,1022279362158,0.00,4051.43,377368.81,Non-Essential
747,01/03/2023,Industrial,true,1825212223089,1712.05,0.00,375656.76,Essential
748,02/03/2023,Games,false,1380999766819,0.00,4408.70,380065.46,Non-important
749,02/03/2023,Shoes,false,1228665257573,0.00,4780.61,384846.07,Non-Essential
750,02/03/2023,Industrial,false,1532765013073,0.00,4020.09,388866.16,Essential
751,02/03/2023,Tools,false,1015496645781,0.00,4200.05,393066.21,Non-Essential
752,02/03/2023,Automotive,true,1342762604543,131.25,0.00,392934.96,Non-Essential
753,02/03/2023,Baby,false,1487717810684,0.00,3945.69,396880.65,Non-important
754,02/03/2023,Garden,true,1499355645673,3151.28,0.00,393729.37,Essential
755,02/03/2023,Outdoors,false,1853260630538,0.00,2852.40,396581.77,Non-important
756,02/03/2023,Jewelry,false,1117810818118,0.00,3148.39,399730.16,Non-Essential
757,03/03/2023,Health,false,1656837104464,0.00,3937.18,403667.34,Non-important
758,03/03/2023,Computers,false,1766087023469,0.00,4515.23,408182.57,Non-Essential
759,03/03/2023,Grocery,true,1226979948821,1463.31,0.00,406719.26,Non-Essential
760,03/03/2023,Computers,false,1430033936147,0.00,992.28,407711.54,Important
761,03/03/2023,Outdoors,false,1085916716293,0.00,4461.82,412173.36,Essential
762,03/03/2023,Games,true,1231599451448,2567.13,0.00,409606.23,Important
763,03/03/2023,Sports,true,1973943367777,1135.05,0.00,408471.18,Non-important
764,03/03/2023,Shoes,false,1170165942708,0.00,4514.39,412985.57,Non-important
765,03/03/2023,Toys,true,1173364029787,335.67,0.00,412649.90,Essential
766,03/03/2023,Home,false,1421433544364,0.00,386.29,413036.19,Important
767,04/03/2023,Outdoors,true,1535339216872,1694.37,0.00,411341.82,Non-Essential
768,04/03/2023,Electronics,false,1072244107746,0.00,1390.54,412732.36,Non-Essential
769,04/03/2023,Clothing,true,1726618253263,4966.06,0.00,407766.30,Non-Essential
770,04/03/2023,Automotive,true,1535404869100,2436.44,0.00,405329.86,Essential
771,04/03/2023,Music,false,1554171420230,0.00,2444.25,407774.11,Essential
772,04/03/2023,Shoes,false,1637236889851,0.00,745.24,408519.35,Essential
773,04/03/2023,Toys,false,1380708958386,0.00,52.06,408571.41,Important
774,04/03/2023,Tools,true,1362507504614,2607.83,0.00,405963.58,Non-Essential
775,04/03/2023,Movies,true,1390061063265,4610.13,0.00,401353.45,Important
776,05/03/2023,Health,false,1473519623127,0.00,4055.13,405408.58,Essential
777,05/03/2023,Books,false,1300328929769,0.00,2060.47,407469.05,Non-important
778,05/03/2023,Tools,false,1027286692730,0.00,4364.10,411833.15,Non-important
779,05/03/2023,Clothing,false,1062637749652,0.00,1556.02,413389.17,Essential
780,05/03/2023,Music,false,1909611428881,0.00,4643.14,418032.31,Non-important
781,05/03/2023,Kids,true,1766351145324,1308.48,0.00,416723.83,Non-important
782,05/03/2023,Movies,true,1889296016075,4756.26,0.00,411967.57,Essential
783,05/03/2023,Garden,false,1164103784460,0.00,2852.21,414819.78,Non-Essential
784,05/03/2023,Music,true,1753344455912,4630.32,0.00,410189.46,Important
785,05/03/2023,Home,false,1299303614511,0.00,1133.10,411322.56,Essential
786,06/03/2023,Grocery,true,1771255814902,3907.59,0.00,407414.97,Important
787,06/03/2023,Shoes,false,1346881108094,0.00,4388.97,411803.94,Important
788,06/03/2023,Jewelry,true,1675192526000,1373.21,0.00,410430.73,Important
789,06/03/2023,Music,false,1589314123502,0.00,1600.08,412030.81,Essential
790,06/03/2023,Electronics,true,1269745753383,3866.12,0.00,408164.69,Non-important
791,06/03/2023,Grocery,true,1671211407073,3063.66,0.00,405101.03,Important
792,06/03/2023,Electronics,false,1816780715512,0.00,2284.47,407385.50,Non-important
793,06/03/2023,Outdoors,false,1220873207769,0.00,392.73,407778.23,Non-Essential
794,06/03/2023,Health,false,1680695828068,0.00,2552.24,410330.47,Important
795,06/03/2023,Baby,false,1773415475385,0.00,4722.48,415052.95,Important
796,07/03/2023,Books,true,1949473251044,3347.28,0.00,411705.67,Non-Essential
797,07/03/2023,Jewelry,false,1708017053537,0.00,1463.84,413169.51,Non-important
798,07/03/2023,Books,true,1678859014458,2093.34,0.00,411076.17,Essential
799,07/03/2023,Computers,true,1721621420821,868.84,0.00,410207.33,Non-important
800,07/03/2023,Toys,false,1955623912804,0.00,547.44,410754.77,Non-important
801,07/03/2023,Health,true,1081241277511,1723.98,0.00,409030.79,Important
802,07/03/2023,Clothing,false,1228420516587,0.00,362.84,409393.63,Important
803,07/03/2023,Kids,false,1831080679876,0.00,881.35,410274.98,Important
804,07/03/2023,Music,true,1163763122881,4384.88,0.00,405890.10,Non-important
805,08/03/2023,Music,false,1644503921131,0.00,212.09,406102.19,Non-important
806,08/03/2023,Music,true,1841379650626,3694.85,0.00,402407.34,Important
807,08/03/2023,Computers,false,1008637973643,0.00,2922.79,405330.13,Important
808,08/03/2023,Sports,false,1060770560701,0.00,4804.75,410134.88,Non-important
809,08/03/2023,Kids,false,1834864949793,0.00,3713.76,413848.64,Non-important
810,08/03/2023,Automotive,true,1502436333660,3926.77,0.00,409921.87,Important
811,08/03/2023,Tools,true,1288283382818,648.83,0.00,409273.04,Important
812,08/03/2023,Jewelry,false,1120751038562,0.00,1384.93,410657.97,Non-Essential
813,09/03/2023,Toys,false,1806674188661,0.00,2774.78,413432.75,Important
814,09/03/2023,Computers,false,1790228611334,0.00,2336.98,415769.73,Important
815,09/03/2023,Clothing,true,1491742764440,614.88,0.00,415154.85,Non-Essential
816,09/03/2023,Sports,true,1320581108405,3456.86,0.00,411697.99,Non-Essential
817,09/03/2023,Sports,true,1214994014647,844.02,0.00,410853.97,Non-Essential
818,09/03/2023,Kids,false,1695863816346,0.00,4107.73,414961.70,Essential
819,09/03/2023,Home,true,1701202507794,4677.19,0.00,410284.51,Non-important
820,09/03/2023,Home,false,1178039563796,0.00,3240.15,413524.66,Essential
821,09/03/2023,Beauty,false,1019891261173,0.00,2334.73,415859.39,Essential
822,09/03/2023,Games,false,1149351529215,0.00,4806.14,420665.53,Important
823,10/03/2023,Industrial,false,1029002541035,0.00,1770.87,422436.40,Non-Essential
824,10/03/2023,Music,true,1315649653008,4218.50,0.00,418217.90,Non-Essential
825,10/03/2023,Baby,true,1442467901080,3995.31,0.00,414222.59,Non-important
826,10/03/2023,Home,true,1368579413654,1723.73,0.00,412498.86,Non-Essential
827,10/03/2023,Beauty,false,1885852772580,0.00,3275.86,415774.72,Essential
828,10/03/2023,Kids,false,1519774674372,0.00,3080.64,418855.36,Important
829,10/03/2023,Books,true,1674606194049,2222.19,0.00,416633.17,Essential
830,10/03/2023,Jewelry,false,1930612133330,0.00,3582.55,420215.72,Essential
831,10/03/2023,Kids,false,1761522144614,0.00,2643.34,422859.06,Non-important
832,10/03/2023,Home,false,1588901833017,0.00,42.33,422901.39,Non-Essential
833,11/03/2023,Games,true,1900597126943,943.46,0.00,421957.93,Non-important
834,11/03/2023,Industrial,true,1645574770495,4107.43,0.00,417850.50,Non-Essential
835,11/03/2023,Music,true,1127727795980,1587.15,0.00,416263.35,Essential
836,11/03/2023,Computers,false,1224936651942,0.00,3318.79,419582.14,Essential
837,11/03/2023,Movies,false,1480358221374,0.00,1782.53,421364.67,Non-Essential
838,11/03/2023,Sports,false,1998751362906,0.00,100.84,421465.51,Non-Essential
839,11/03/2023,Automotive,true,1199791419681,1216.85,0.00,420248.66,Non-important
840,11/03/2023,Clothing,true,1829775123506,1183.35,0.00,419065.31,Important
841,12/03/2023,Automotive,false,1677828905394,0.00,3696.29,422761.60,Important
842,12/03/2023,Kids,false,1774149723368,0.00,2065.92,424827.52,Important
843,12/03/2023,Clothing,false,1231430640025,0.00,2887.04,427714.56,Essential
844,12/03/2023,Computers,false,1502296512196,0.00,3284.43,430998.99,Essential
845,12/03/2023,Grocery,true,1365416774716,4630.88,0.00,426368.11,Non-Essential
846,12/03/2023,Grocery,true,1817355762596,3525.51,0.00,422842.60,Non-important
847,12/03/2023,Kids,false,1719358826395,0.00,386.53,423229.13,Non-Essential
848,12/03/2023,Shoes,false,1561779096285,0.00,4982.38,428211.51,Non-Essential
849,12/03/2023,Garden,false,1275202523823,0.00,1320.05,429531.56,Non-Essential
850,12/03/2023,Kids,false,1850219245511,0.00,1473.71,431005.27,Non-Essential
851,12/03/2023,Jewelry,true,1064616505975,959.62,0.00,430045.65,Important
852,13/03/2023,Electronics,false,1830503233106,0.00,4906.85,434952.50,Non-Essential
853,13/03/2023,Electronics,true,1612967036441,2231.47,0.00,432721.03,Important
854,13/03/2023,Kids,false,1731281312696,0.00,3147.62,435868.65,Important
855,13/03/2023,Kids,false,1585253653346,0.00,108.43,435977.08,Non-important
856,13/03/2023,Baby,true,1980645130572,2915.09,0.00,433061.99,Non-important
857,13/03/2023,Jewelry,true,1425786290720,4721.61,0.00,428340.38,Important
858,13/03/2023,Automotive,true,1049210944900,2968.44,0.00,425371.94,Important
859,13/03/2023,Electronics,true,1384736026620,2645.32,0.00,422726.62,Essential
860,13/03/2023,Health,false,1006894940512,0.00,1465.20,424191.82,Non-important
861,14/03/2023,Outdoors,true,1603712519864,3001.60,0.00,421190.22,Non-important
862,14/03/2023,Industrial,true,1421601150602,3082.33,0.00,418107.89,Non-Essential
863,14/03/2023,Books,false,1275422608735,0.00,2164.49,420272.38,Important
864,14/03/2023,Clothing,false,1350559335392,0.00,1520.91,421793.29,Important
865,14/03/2023,Tools,false,1209940397167,0.00,1752.73,423546.02,Non-Essential
866,14/03/2023,Movies,false,1336651593773,0.00,781.50,424327.52,Important
867,14/03/2023,Automotive,true,1889759370679,3564.22,0.00,420763.30,Non-important
868,14/03/2023,Garden,true,1128955551958,1752.33,0.00,419010.97,Non-Essential
869,14/03/2023,Automotive,false,1530779596331,0.00,1158.54,420169.51,Non-Essential
870,14/03/2023,Industrial,true,1759549335278,2475.69,0.00,417693.82,Non-important
871,14/03/2023,Outdoors,false,1566070118422,0.00,3120.24,420814.06,Important
872,14/03/2023,Outdoors,false,1341820502501,0.00,1543.35,422357.41,Essential
873,14/03/2023,Books,false,1757357190614,0.00,4681.64,427039.05,Important
874,14/03/2023,Electronics,false,1184239944104,0.00,2141.18,429180.23,Non-Essential
875,14/03/2023,Automotive,true,1652966748799,1070.70,0.00,428109.53,Important
876,14/03/2023,Shoes,false,1303135008041,0.00,2921.60,431031.13,Important
877,14/03/2023,Movies,true,1622263787652,2956.03,0.00,428075.10,Non-Essential
878,15/03/2023,Shoes,false,1057293429695,0.00,2067.46,430142.56,Essential
879,15/03/2023,Sports,true,1789386235132,716.52,0.00,429426.04,Non-important
880,15/03/2023,Electronics,true,1858656297833,1487.92,0.00,427938.12,Non-Essential
881,15/03/2023,Baby,false,1140461896097,0.00,2903.71,430841.83,Important
882,15/03/2023,Garden,false,1122953386702,0.00,2796.29,433638.12,Essential
883,15/03/2023,Music,true,1364314063166,2536.82,0.00,431101.30,Important
884,15/03/2023,Books,false,1872147941200,0.00,4784.89,435886.19,Important
885,15/03/2023,Jewelry,true,1185061282243,786.85,0.00,435099.34,Essential
886,15/03/2023,Industrial,true,1994434287380,2980.82,0.00,432118.52,Essential
887,15/03/2023,Grocery,false,1857576131439,0.00,4365.80,436484.32,Important
888,15/03/2023,Toys,true,1995419083614,986.99,0.00,435497.33,Essential
889,15/03/2023,Industrial,false,1607202539764,0.00,3380.04,438877.37,Non-Essential
890,15/03/2023,Industrial,true,1798345282965,1648.97,0.00,437228.40,Non-important
891,15/03/2023,Home,false,1484118145589,0.00,3311.79,440540.19,Essential
892,15/03/2023,Movies,false,1763364476446,0.00,4717.50,445257.69,Non-Essential
893,16/03/2023,Kids,true,1847679156439,742.44,0.00,444515.25,Non-Essential
894,16/03/2023,Baby,false,1976952526541,0.00,1076.77,445592.02,Non-Essential
895,16/03/2023,Music,true,1933670123391,1278.11,0.00,444313.91,Non-important
896,16/03/2023,Shoes,true,1880521661293,4196.36,0.00,440117.55,Important
897,16/03/2023,Outdoors,false,1047933291566,0.00,3418.33,443535.88,Essential
898,16/03/2023,Baby,false,1444715332538,0.00,4154.22,447690.10,Non-important
899,16/03/2023,Electronics,false,1844755778616,0.00,1584.76,449274.86,Essential
900,16/03/2023,Music,false,1809938417506,0.00,2147.53,451422.39,Non-important
901,16/03/2023,Grocery,true,1551023239673,4089.02,0.00,447333.37,Essential
902,16/03/2023,Movies,true,1199226680477,2071.03,0.00,445262.34,Non-Essential
903,16/03/2023,Books,true,1274774726316,2557.71,0.00,442704.63,Non-Essential
904,16/03/2023,Toys,false,1739145098382,0.00,3906.55,446611.18,Important
905,17/03/2023,Automotive,true,1381070879468,1301.15,0.00,445310.03,Essential
906,17/03/2023,Books,false,1205289515201,0.00,2546.77,447856.80,Essential
907,17/03/2023,Garden,true,1348977445683,4731.60,0.00,443125.20,Important
908,17/03/2023,Shoes,true,1527974316022,1975.99,0.00,441149.21,Important
909,17/03/2023,Kids,false,1379062542240,0.00,2000.52,443149.73,Important
910,17/03/2023,Baby,true,1599944415046,171.19,0.00,442978.54,Non-Essential
911,17/03/2023,Baby,true,1573255711418,1185.36,0.00,441793.18,Important
912,17/03/2023,Movies,false,1554935523296,0.00,1786.49,443579.67,Important
913,17/03/2023,Industrial,false,1120465372432,0.00,2413.00,445992.67,Essential
914,17/03/2023,Health,true,1526564927426,1536.64,0.00,444456.03,Essential
915,18/03/2023,Outdoors,true,1913774363341,3865.54,0.00,440590.49,Essential
916,18/03/2023,Electronics,true,1257407841397,1647.24,0.00,438943.25,Non-important
917,18/03/2023,Toys,false,1920981390374,0.00,2231.98,441175.23,Non-important
918,18/03/2023,Tools,true,1126663220713,2289.97,0.00,438885.26,Non-important
919,18/03/2023,Jewelry,true,1657703062764,4645.80,0.00,434239.46,Non-Essential
920,18/03/2023,Toys,true,1838671357209,2136.54,0.00,432102.92,Non-Essential
921,18/03/2023,Electronics,true,1212116826282,3135.87,0.00,428967.05,Non-important
922,18/03/2023,Jewelry,true,1181672247021,2970.46,0.00,425996.59,Non-Essential
923,18/03/2023,Home,false,1670055218767,0.00,3214.46,429211.05,Non-important
924,18/03/2023,Baby,false,1626829190498,0.00,864.74,430075.79,Non-important
925,19/03/2023,Toys,false,1653547296981,0.00,841.21,430917.00,Essential
926,19/03/2023,Books,true,1492501766957,1444.93,0.00,429472.07,Essential
927,19/03/2023,Computers,true,1615666997116,458.36,0.00,429013.71,Non-Essential
928,19/03/2023,Beauty,true,1087829189054,3508.50,0.00,425505.21,Non-important
929,19/03/2023,Books,true,1707165124439,2900.81,0.00,422604.40,Important
930,19/03/2023,Beauty,true,1944172968393,3233.39,0.00,419371.01,Important
931,19/03/2023,Health,false,1626718886885,0.00,3129.25,422500.26,Essential
932,19/03/2023,Jewelry,false,1237662943801,0.00,9.40,422509.66,Non-important
933,19/03/2023,Sports,false,1826398486725,0.00,3414.32,425923.98,Non-important
934,19/03/2023,Games,true,1906617869448,3651.09,0.00,422272.89,Non-Essential
935,19/03/2023,Music,false,1507558506018,0.00,1067.76,423340.65,Essential
936,19/03/2023,Shoes,false,1241358639742,0.00,1476.93,424817.58,Non-Essential
937,19/03/2023,Clothing,false,1447946946487,0.00,3714.90,428532.48,Non-Essential
938,19/03/2023,Garden,true,1590642716621,257.70,0.00,428274.78,Non-important
939,20/03/2023,Sports,true,1730799428317,2990.39,0.00,425284.39,Essential
940,20/03/2023,Baby,true,1637962889448,3936.86,0.00,421347.53,Non-important
941,20/03/2023,Outdoors,false,1429823545603,0.00,3492.99,424840.52,Important
942,20/03/2023,Toys,false,1342065889201,0.00,2491.85,427332.37,Essential
943,20/03/2023,Industrial,false,1180887023390,0.00,2466.58,429798.95,Essential
944,20/03/2023,Sports,true,1423667198953,4630.80,0.00,425168.15,Non-important
945,20/03/2023,Sports,false,1297089097194,0.00,3683.47,428851.62,Essential
946,20/03/2023,Health,false,1682801240111,0.00,316.94,429168.56,Non-important
947,21/03/2023,Grocery,true,1147898932287,2304.97,0.00,426863.59,Non-Essential
948,21/03/2023,Grocery,true,1022796347531,1492.00,0.00,425371.59,Essential
949,21/03/2023,Tools,false,1139583131209,0.00,3226.05,428597.64,Important
950,21/03/2023,Toys,true,1138627095349,4701.44,0.00,423896.20,Essential
951,21/03/2023,Toys,false,1161656589051,0.00,4427.12,428323.32,Non-Essential
952,21/03/2023,Clothing,true,1335848058843,2136.85,0.00,426186.47,Important
953,21/03/2023,Books,false,1552424670940,0.00,756.60,426943.07,Essential
954,21/03/2023,Games,false,1770408761855,0.00,2842.87,429785.94,Non-important
955,21/03/2023,Baby,false,1071242911317,0.00,950.20,430736.14,Essential
956,21/03/2023,Garden,true,1381661297861,1524.97,0.00,429211.17,Essential
957,21/03/2023,Garden,false,1792133260871,0.00,621.08,429832.25,Non-Essential
958,21/03/2023,Kids,false,1493681583130,0.00,4622.82,434455.07,Non-important
959,22/03/2023,Health,false,1518881381046,0.00,1443.58,435898.65,Non-important
960,22/03/2023,Movies,true,1679145416972,4090.62,0.00,431808.03,Non-important
961,22/03/2023,Sports,false,1346101789559,0.00,992.24,432800.27,Essential
962,22/03/2023,Garden,true,1357196450321,2425.50,0.00,430374.77,Important
963,22/03/2023,Industrial,true,1139357105140,2260.56,0.00,428114.21,Essential
964,22/03/2023,Garden,true,1633643165772,639.73,0.00,427474.48,Essential
965,22/03/2023,Games,true,1559719493583,3030.23,0.00,424444.25,Essential
966,22/03/2023,Jewelry,false,1311827011613,0.00,1924.52,426368.77,Non-important
967,22/03/2023,Jewelry,true,1464908181835,3004.09,0.00,423364.68,Non-important
968,23/03/2023,Beauty,false,1303840694188,0.00,4301.20,427665.88,Important
969,23/03/2023,Home,true,1127655698258,3748.73,0.00,423917.15,Non-Essential
970,23/03/2023,Toys,false,1400101981226,0.00,4180.85,428098.00,Essential
971,23/03/2023,Toys,true,1067540367738,912.39,0.00,427185.61,Non-Essential
972,23/03/2023,Garden,false,1929273850400,0.00,3705.75,430891.36,Non-Essential
973,23/03/2023,Games,false,1651626139231,0.00,4338.51,435229.87,Non-important
974,23/03/2023,Movies,true,1921561310833,2756.59,0.00,432473.28,Important
975,23/03/2023,Clothing,true,1115885426858,4506.62,0.00,427966.66,Non-Essential
976,23/03/2023,Baby,true,1934106846510,3601.29,0.00,424365.37,Non-important
977,23/03/2023,Grocery,false,1596094898986,0.00,3083.24,427448.61,Non-Essential
978,23/03/2023,Movies,false,1457217968339,0.00,4616.47,432065.08,Non-important
979,23/03/2023,Home,true,1833564491382,2089.35,0.00,429975.73,Non-important
980,23/03/2023,Books,true,1772310626802,926.18,0.00,429049.55,Important
981,23/03/2023,Beauty,true,1174960774489,311.53,0.00,428738.02,Non-important
982,23/03/2023,Baby,true,1248777715674,4268.41,0.00,424469.61,Important
983,23/03/2023,Games,false,1637201447560,0.00,2564.42,427034.03,Important
984,23/03/2023,Music,false,1539262875919,0.00,4995.88,432029.91,Non-Essential
985,23/03/2023,Baby,true,1389612763116,1585.00,0.00,430444.91,Essential
986,23/03/2023,Music,true,1938876533555,131.97,0.00,430312.94,Non-important
987,23/03/2023,Health,false,1113878418769,0.00,441.28,430754.22,Non-Essential
988,23/03/2023,Movies,true,1182199366818,1071.75,0.00,429682.47,Non-Essential
989,24/03/2023,Toys,false,1165796633461,0.00,4022.85,433705.32,Essential
990,24/03/2023,Garden,false,1639344010641,0.00,1017.32,434722.64,Important
991,24/03/2023,Grocery,true,1261439933863,4046.90,0.00,430675.74,Non-important
992,24/03/2023,Toys,false,1516111446345,0.00,2211.02,432886.76,Important
993,24/03/2023,Tools,false,1065409869215,0.00,511.67,433398.43,Essential
994,24/03/2023,Health,false,1454388201224,0.00,897.51,434295.94,Non-Essential
995,24/03/2023,Computers,true,1925279743432,4187.30,0.00,430108.64,Non-important
996,24/03/2023,Automotive,true,1383760846113,3989.50,0.00,426119.14,Essential
997,24/03/2023,Automotive,false,1687810536590,0.00,1487.00,427606.14,Non-important
998,24/03/2023,Books,false,1777952452267,0.00,4530.56,432136.70,Important
999,24/03/2023,Garden,true,1013777706410,3998.85,0.00,428137.85,Non-important
1000,24/03/2023,Sports,false,1080334692591,0.00,1528.40,429666.25,Important
